,x_rear_wheel_center,y_rear_wheel_center,x_BB,y_BB,x_front_wheel_center,y_front_wheel_center,x_head_tube_top,y_head_tube_top,x_rear_tube_connect_seat_tube,y_rear_tube_connect_seat_tube,x_top_tube_connect_seat_tube,y_top_tube_connect_seat_tube,x_top_tube_connect_head_tube,y_top_tube_connect_head_tube,x_down_tube_connect_head_tube,y_down_tube_connect_head_tube,x_stem_top,y_stem_top,x_front_fork,y_front_fork,x_saddle_top,y_saddle_top,x_seat_tube_top,y_seat_tube_top,Bike index,BikeStyle,Wheel diameter rear,Wheel diameter front,Teeth on chainring,bottle SEATTUBE0 show OHCLASS: True,bottle DOWNTUBE0 show OHCLASS: True,frame_size,RIM_STYLE front,RIM_STYLE rear,Fork type
1921,339.0109924623117,337.0,735.8734135035827,307.00000000000006,1413.2734135035823,337.0,1157.52020519263,850.332286432161,672.0167541179487,497.847437676839,650.4244026276989,562.380173886008,1178.4921543716273,800.9254703428845,1194.509225176546,763.1916161935507,1189.7378750634657,864.0078759292854,1355.0913944723625,419.909338358459,640.6820165820551,666.0223273368148,640.6820165820551,591.4970965618597,1931,DIRT_JUMP,674.0,674.0,32,0,0,L,spoked,spoked,1
1922,337.25635731362763,337.0,756.8809355043404,327.0,1434.2809355043407,337.0,1153.937513584004,888.1682242990655,695.8512799080437,509.3984139620293,663.1963703542709,606.1751793088459,1182.5626280833958,820.7316805836974,1200.6654012237411,778.0842196530441,1186.1551834548393,901.8438137961904,1373.672353836123,401.0893284068681,648.997352326609,776.0620822346812,648.997352326609,649.4300427701078,1932,DIRT_JUMP,674.0,674.0,32,0,0,L,spoked,spoked,1
1923,339.0109924623117,337.0,735.8734135035827,307.00000000000006,1413.2734135035823,337.0,1157.52020519263,850.332286432161,660.0641750418763,534.571189279732,660.0641750418763,534.571189279732,1179.503366063679,798.5432048858153,1197.392671062277,756.3986433819263,1189.7378750634657,864.0078759292854,1369.2036222780573,393.4489112227807,640.6820165820551,666.0223273368148,640.6820165820551,591.4970965618597,1933,DIRT_JUMP,674.0,674.0,32,0,0,M,spoked,spoked,1
1924,339.0109924623117,337.0,735.8734135035827,307.00000000000006,1413.2734135035823,337.0,1157.52020519263,850.332286432161,695.3447445561142,421.6733668341709,655.7398124117315,546.4940885936534,1181.1529632991064,794.6569973360781,1201.550606480792,746.6031613892758,1189.7378750634657,864.0078759292854,1369.2036222780573,393.4489112227807,640.6820165820551,684.9888004409387,640.6820165820551,591.4970965618597,1934,DIRT_JUMP,674.0,674.0,32,0,0,M,spoked,spoked,1
1925,244.82202052091563,243.0,562.0219428189854,268.00000000000006,1082.0219428189853,243.0,933.67363851618,628.1815311760062,516.5268350434096,422.0055248618784,514.9285714285714,436.3898973954222,943.2632202052092,570.644041041831,956.0493291239148,532.2857142857142,971.9258287547012,639.8763993649156,1047.150355169692,319.7166535122336,506.81178044884047,498.4493883738578,506.81178044884047,460.54071769644526,1935,BMX,486.0,486.0,23,0,0,XS,spoked,spoked,0
1926,305.7443441499086,305.5,675.3648401781386,315.50000000000006,1245.3648401781386,305.5,1024.8142710237655,829.0946069469832,614.6651622486288,528.9003656307128,614.6651622486288,528.9003656307128,1038.7767938756854,780.2257769652649,1049.248686014625,736.5928930530162,1062.856531675572,841.4552867219812,1195.8551759597806,371.8219835466179,603.7542551368822,609.2809009821315,603.7542551368822,565.2357886047753,1936,DIRT_JUMP,611.0,611.0,25,0,0,XS,spoked,spoked,1
1927,341.11427574982577,335.0,723.5151219708185,300.99999999999994,1321.5151219708189,335.0,1102.4779121134625,889.9581492676123,626.2766008543672,583.4011707555082,619.8985388885549,601.9244076951107,1120.0029063008606,831.5415019762846,1133.6334573355036,794.5442920251104,1131.7090140570192,896.7066808979282,1267.991746105557,416.7833062078587,613.3754153179624,715.5482848656525,613.3754153179624,620.8689341252489,1937,DIRT_JUMP,670.0,670.0,29,0,0,M,spoked,spoked,1
1928,341.11427574982577,335.0,724.9679474008088,330.00000000000006,1331.3679474008088,335.0,1118.055684724483,889.9581492676123,650.7225063938621,549.1943734015346,639.4065383768818,578.488374796559,1141.182507765816,818.7811067261364,1156.2307830324366,772.4672776751761,1147.28678666804,896.7066808979282,1293.3056265984658,407.0471983259708,632.1810233805192,716.1827275976729,632.1810233805192,599.4727940458052,1938,DIRT_JUMP,670.0,670.0,29,0,0,M,spoked,spoked,1
1929,337.1094785682723,335.0,735.0,335.0,1335.0,335.0,1114.285793194874,893.8267786124612,662.783362792753,586.6570923552805,662.783362792753,588.5075121520105,1134.640410958904,840.1646045072912,1145.742929739284,799.4553689792309,1152.5379834333958,905.5216468013708,1293.7765134776846,384.96133451171016,652.4466119328088,661.3839192694519,652.4466119328088,622.8978779335265,1939,DIRT_JUMP,670.0,670.0,28,0,0,XS,spoked,spoked,1
1930,342.9102993744416,337.0,735.8734135035827,307.00000000000006,1413.2734135035826,337.0,1144.7534629133156,914.854110813226,683.5995308310993,470.640527256479,634.9680388733458,608.5743758173276,1167.3405942806078,862.1508042895442,1190.0249439207685,808.201185177473,1176.9711327841512,928.5297003103508,1374.3892984807867,397.2323503127794,615.2976440696477,803.4394006633262,615.2976440696477,667.3629889783558,1940,DIRT_JUMP,674.0,674.0,36,0,0,L,spoked,spoked,1
1931,339.07619974059673,337.0,712.0,337.0,1389.4,337.0,1124.0253999135325,866.9773022049285,632.2938824038046,579.2233030696063,622.5081328043793,604.4629977753358,1140.978514185249,827.0382678398242,1158.4456124489354,785.8883630712423,1156.2430697843677,880.6528917020532,1346.2151967142238,384.3519239083441,613.6355565144214,743.395038578268,613.6355565144214,630.9803331139218,1941,DIRT_JUMP,674.0,674.0,28,0,0,L,spoked,spoked,1
1932,339.0109924623117,337.0,736.4996871087635,317.00000000000006,1413.8996871087634,337.0,1157.52020519263,848.568257956449,674.1764028475714,499.2906197654942,652.2549529917758,568.7809700457143,1171.6324329983254,806.2315745393636,1202.231239744283,743.2356614295105,1189.7378750634657,862.2438474535736,1374.4957077051931,377.5726549413736,641.3082901872359,694.9888004409387,641.3082901872359,601.4970965618597,1942,DIRT_JUMP,674.0,674.0,32,0,0,L,spoked,spoked,1
1933,339.13385914241286,337.0,735.9047505357638,267.00000000000006,1320.904750535764,337.0,1153.3695845367697,906.0291046434124,597.4431237502777,705.7458342590533,599.314930015552,703.874027993779,1170.2158409242388,816.1824039102419,1185.190291046434,758.1564096867361,1252.5140706741506,919.0817238654174,1280.6524105754274,417.4876694067984,585.3333226035545,952.2042420198508,585.3333226035545,759.4969493209633,1943,TRACK,674.0,674.0,53,0,0,M,spoked,spoked,0
1934,341.11427574982577,335.0,713.9881264630859,338.0,1298.9881264630858,335.0,1042.114043245757,909.430365031388,607.8836317135551,609.5582422692397,600.0947454080448,634.8721227621484,1069.3751453150433,837.3831667054175,1095.7490486267195,769.7063990286497,1070.121456040673,920.1814035177472,1256.3084166472918,407.0471983259708,593.9720569054664,720.5557091937961,593.9720569054664,658.9975592554258,1944,DIRT_JUMP,670.0,670.0,29,0,0,M,spoked,spoked,1
1935,348.57461590601014,342.5,752.378030638384,277.5,1358.678030638384,342.5,1143.6915386353369,936.4194532309084,600.0714527790332,820.3439900587438,592.3330885675555,843.5590826931767,1179.464700493366,819.4107130961163,1194.3952228866256,770.5751748307875,1243.6915386353369,936.4194532309084,1300.3934139177588,505.0056484410304,579.9393008392692,999.8597678413732,579.9393008392692,878.8653169790123,1945,ROAD,685.0,685.0,53,0,1,XS,spoked,spoked,0
1936,340.918604651163,337.0,751.1255848169732,267.0,1316.125584816973,337.0,1102.6660508585094,871.6881112801566,585.1571206772517,777.798409773082,593.6136709410998,752.6650728102587,1126.412937898565,798.602707977818,1146.613018908933,736.1849597913498,1201.6928577326664,885.6054213761631,1243.662573353619,470.6720278200392,579.0340206495648,948.4669247116568,579.0340206495648,796.6433739247711,1946,ROAD,674.0,674.0,53,0,1,M,spoked,spoked,0
1937,340.918604651163,337.0,750.0505097442685,267.0,1367.0505097442683,337.0,1128.3017822212566,889.9993479678332,573.3692670238045,752.4277248156561,589.9514236035646,710.5492284286025,1166.491486128239,785.0739988277402,1188.0554577391051,725.8274737531259,1224.8943648501631,915.8812524780852,1298.596283416649,461.5164094762009,573.910135931549,893.3230166967234,573.910135931549,750.9416997047429,1947,MTB,674.0,674.0,53,1,1,M,spoked,spoked,0
1938,348.57461590601014,342.5,750.840851475341,268.4544125798599,1314.340851475341,342.5,1128.2148102123815,866.7741753276096,606.543255460274,749.02395767214,596.2022706732943,783.586760054225,1147.5607207410758,797.1288974243109,1170.7758133755085,723.6144374152734,1176.1026472967003,881.1531551031621,1277.178321283326,448.9025079078174,588.5596857284554,1009.2455981866196,588.5596857284554,808.9165419134812,1948,POLO,685.0,685.0,32,0,1,XS,spoked,spoked,0
1939,381.7656860491842,375.0,823.7761134463375,300.00000000000006,1414.8761134463375,375.0,1187.614916111239,1032.1765111468626,666.1830613652035,769.3059066881176,668.3377384509309,769.3059066881176,1217.7803953114228,924.4426568604918,1245.791197425879,833.9462192599401,1254.4979504042046,1092.3982657191598,1385.8452079981614,493.507239715008,650.7816147742813,1038.0548964756829,650.7816147742813,817.0260568184199,1949,CYCLOCROSS,750.0,750.0,48,0,0,M,spoked,spoked,0
1940,340.918604651163,337.0,741.7277238024451,267.0,1331.5277238024453,337.0,1126.4706585524889,868.0258639426212,629.7415426631171,657.5422256158773,613.7560312975442,721.5359704412084,1151.8139742154904,785.1316135452225,1177.3631099840388,701.5641559166593,1224.2854186258694,888.8170330243971,1282.11617039774,463.3475331449685,599.8571767634357,955.7942436954494,599.8571767634357,761.7613948994529,1950,COMMUTER,674.0,674.0,46,0,1,M,spoked,spoked,0
1941,340.918604651163,337.0,735.9047505357638,267.0,1320.904750535764,337.0,1111.8216692023475,893.6615953053685,615.0878090572762,688.3387467727592,605.5233530323325,721.6939688616294,1141.521675088842,796.5172532825346,1166.849732621352,713.6729099812061,1209.636429275728,914.4527643871444,1263.804933710063,452.3607911323626,593.9515122900093,955.7942436954494,593.9515122900093,762.0497734082342,1951,ROAD,674.0,674.0,53,0,1,M,spoked,spoked,0
1942,341.11427574982577,335.0,724.9679474008088,330.00000000000006,1331.3679474008088,335.0,1118.055684724483,895.799813996745,644.8808416647292,556.9832597070449,644.8808416647292,553.0888165542897,1130.8143547272275,856.532665373046,1157.1784358550644,775.3923669131501,1147.28678666804,902.5483456270608,1283.569518716578,428.4666356661243,632.1810233805192,678.3619845737003,632.1810233805192,599.4727940458052,1952,DIRT_JUMP,670.0,670.0,29,0,0,M,spoked,spoked,1
1943,341.11427574982577,335.0,724.9679474008088,330.00000000000006,1331.3679474008088,335.0,1118.055684724483,895.799813996745,647.1802301270732,555.9119346559545,646.0711375127295,559.1329734908813,1142.8406170019523,819.5196359563745,1157.1402525824865,775.5098829425594,1147.28678666804,902.5483456270608,1283.569518716578,428.4666356661243,632.1810233805192,678.3619845737003,632.1810233805192,599.4727940458052,1953,DIRT_JUMP,670.0,670.0,29,0,0,M,spoked,spoked,1
1944,344.749277938236,337.0,782.2808102759427,272.0,1393.2808102759427,337.0,1179.574872250611,902.2854921128636,681.6744056876249,649.5916463008219,681.6744056876249,649.5916463008219,1207.651966229727,819.9260164407907,1224.498222617196,769.3872472783825,1276.1674548795174,928.1673966231156,1363.0118862475003,458.6674072428348,670.9886208818587,964.1121705139424,670.9886208818587,687.3481053042995,1954,CYCLOCROSS,674.0,674.0,53,0,0,M,spoked,spoked,1
1945,343.15077888863067,337.0,712.9863162403653,289.29999999999995,1279.3863162403654,337.0,1152.154498953732,907.024412927226,588.0066263659614,828.6705417344804,584.0889328063242,850.2178563124854,1165.8664264124625,836.5059288537549,1187.4137409904674,740.5224366426413,1223.3224697536875,893.1907607624267,1255.97337828412,481.9546617065798,578.7580221133811,1008.845124388412,578.7580221133811,870.7066176573499,1955,TRACK,674.0,674.0,49,0,0,XS,spoked,spoked,0
1946,343.15077888863067,337.0,699.2154055254966,291.99999999999994,1295.150313880493,344.8353871192746,1158.031039293188,871.7651708904906,564.5004650081377,879.6005580097652,568.9413892134326,856.2787587018069,1175.6606603115556,791.452452917926,1190.8251014765444,729.7184817235068,1229.1990100931434,857.931518725691,1255.97337828412,481.9546617065798,555.2242356399887,1001.8014237405596,555.2242356399887,915.6942784690292,1956,TRACK,674.0,674.0,51,0,0,S,trispoke,disc,0
1947,343.15077888863067,337.0,699.2154055254966,291.99999999999994,1268.0154055254966,337.0,1158.031039293188,877.6417112299465,563.0462449369336,881.8134339108859,558.4900057352909,901.5486740902692,1178.066241022837,790.8597183015544,1191.338763914579,733.3701056050902,1229.1990100931434,863.8080590651471,1255.97337828412,481.9546617065798,553.1321908345908,1001.8014237405596,553.1321908345908,924.7559200715316,1957,TRACK,674.0,674.0,51,0,0,S,trispoke,disc,0
1948,357.57267633487163,333.5,794.2711876237726,249.66219387636204,1414.4711876237727,333.5,1218.6196989672603,846.4641836958912,707.4875302131402,621.1263458580532,709.3195451549111,622.9583607998244,1236.939848384971,784.1756756756758,1253.42798286091,729.2152274225446,1316.2236150564297,868.2236773494296,1341.3647000659198,489.2212700505384,700.7053649135574,949.0659800408522,700.7053649135574,669.3590330597904,1958,CYCLOCROSS,667.0,667.0,53,0,0,M,spoked,spoked,0
1949,357.311073679635,333.5,789.108219971561,226.77475764998692,1422.829439252337,309.94262116931105,1248.867257118018,808.2717887415779,722.8602273170985,619.0516735492284,722.0461882993619,623.8718756792002,1266.9883177570096,737.599652249511,1281.4851662682029,685.0485763964356,1347.471019156534,824.9240592129503,1339.4725603129757,478.4684851119322,717.5034569446598,933.3725684779675,717.5034569446598,650.7709344156051,1959,CYCLOCROSS,667.0,619.0,53,0,0,M,spoked,spoked,0
1950,357.05509567834883,333.5,793.8702004789172,249.66219387636207,1414.0702004789175,333.5,1222.893087508063,851.5686949043215,708.4096430875084,632.8684153945388,708.4096430875084,631.0757901526554,1242.6119651687811,783.4489357127501,1262.3308428294993,722.4996774887121,1320.4970035972324,873.3281885578601,1359.1326058912064,467.94689314126,700.304377768702,877.8450574676731,700.304377768702,669.3590330597904,1960,CYCLOCROSS,667.0,667.0,53,0,0,M,spoked,spoked,0
1951,343.15077888863067,337.0,707.2755730533679,291.99999999999994,1289.1755730533678,337.0,1130.6071843757268,928.5717275052313,580.1712392466869,830.629388514299,576.2535456870496,854.1355498721227,1148.865824459484,849.4848684851985,1175.6606603115556,730.7282027435481,1213.7497304381,910.8992337857215,1238.3437572657522,517.2139037433155,571.6300872840173,1021.2888250362644,571.6300872840173,879.5451490654967,1961,TRACK,674.0,674.0,51,0,0,L,spoked,spoked,0
1952,343.08009652953353,337.0,706.6336023686158,287.0,1287.7336023686155,337.0,1169.8957710871066,842.3838198115376,583.3714700562969,820.9069523236308,569.6314640312572,904.346586991496,1187.32279935647,764.9303608365892,1200.7628318724162,708.6838907099063,1238.609673928443,829.0271901351794,1257.0309124339235,513.2066191680073,556.1188519071358,996.8185315726976,556.1188519071358,938.9510103478008,1962,TRACK,674.0,674.0,53,0,0,S,spoked,spoked,0
1953,345.1096256684493,337.0,714.0321471705032,289.60000000000014,1286.332147170503,337.0,1146.277958614276,924.654033945594,586.0477795861428,844.3413159730295,584.0889328063242,854.1355498721227,1159.9898860730066,860.0120902115787,1191.1138695353775,730.4483674892882,1232.2255697379182,921.6526772291788,1250.0968379446642,487.8312020460359,577.1494306022614,1018.8888250362644,577.1494306022614,882.5041844218158,1963,TRACK,674.0,674.0,53,0,0,XS,spoked,spoked,0
1954,345.1096256684493,337.0,703.9512774197686,289.60000000000014,1271.3512774197686,306.99999999999994,1177.6195070913743,754.2343641013719,582.7437534363137,836.3318091399933,577.8193162644171,858.5445097670163,1187.4137409904674,695.4689607068124,1197.2079748895608,648.4566379911648,1247.5528826021043,751.1810069857983,1236.3849104859337,474.11927458730537,568.48172305591,1020.333281787288,568.48172305591,900.6636708563663,1964,TRACK,674.0,614.0,53,0,0,XS,spoked,spoked,0
1955,339.09888548951056,337.0,727.7799892522647,266.99999999999994,1265.2799892522646,337.0,1095.8023382867134,797.2819055944055,631.8381774475524,587.3933566433566,596.8567526223776,719.9545454545454,1108.6902316433568,749.4125874125873,1116.0547421328672,716.2722902097901,1174.4627308918298,811.8607476337772,1202.5877403846157,506.3837412587411,583.621652159974,955.786640690706,583.621652159974,769.7398669757408,1965,TRACK,674.0,674.0,44,0,0,L,spoked,spoked,0
1956,337.2791055371511,337.0,702.994535478332,290.00000000000006,1294.794535478332,337.0,1152.665996213914,871.287742546143,564.5507572172268,891.2238523426408,566.5443681968766,889.2302413629909,1169.3132955825022,799.1803669591176,1184.5637718883106,725.7541410317085,1240.6992802799566,852.5756903725446,1244.3721012778042,504.4633222905821,538.915236439917,1038.7498055400974,538.915236439917,1000.7055252543508,1966,TRACK,674.0,674.0,53,0,0,L,spoked,spoked,0
1957,354.59700639853764,337.0,793.4204101162122,267.00000000000006,1383.4204101162122,337.0,1147.809986288849,910.7317184643512,637.6123171846436,770.1867001828155,629.9112202925047,799.0658135283364,1182.464922303474,818.3185557586837,1209.4187614259602,747.0834095063987,1212.5313458388443,957.754538647749,1303.757198354662,475.61974405850106,622.0181043987764,950.3055622277204,620.2848491773311,827.9449268738575,1967,TOURING,674.0,674.0,42,0,1,XS,spoked,spoked,0
1958,343.25993847610044,337.0,697.8212854031758,288.9999999999999,1289.521285403176,337.0,1178.5829389493613,837.3963558920965,586.4804779933744,905.1791292001892,584.4868670137246,919.1344060577378,1192.53821580691,769.6135825840038,1202.5062707051586,725.7541410317085,1256.8347470080655,820.7634206266757,1266.301822053952,466.5847136772361,576.5124230951255,1028.006104892245,576.5124230951255,951.0321817321344,1968,TRACK,674.0,674.0,53,0,0,XS,spoked,spoked,0
1959,341.191932108812,337.0,697.8212854031758,289.00000000000006,1276.221285403176,337.0,1152.154498953732,846.3001627528481,607.595094164148,697.427807486631,557.0290249540778,898.8382794211989,1165.8664264124625,771.8639851197395,1182.7625493604708,713.7221308571853,1231.716250583194,837.9378856914359,1236.3849104859337,525.0492908625902,553.8526106231022,1012.4426046475528,553.8526106231022,912.5968414625504,1969,TRACK,674.0,674.0,53,0,0,XS,spoked,spoked,0
1961,337.2635165326185,337.0,735.070934507909,269.99999999999994,1301.170934507909,337.0,1107.108243967829,847.0927167113495,589.4864834673817,762.3909740840036,580.2972656887389,792.5071492403932,1122.7196745892663,794.3894101876675,1142.871201966041,724.7457551385165,1200.150000766031,883.7428393837791,1231.337466487936,495.1099195710455,576.0223414737123,980.0137249522708,576.0223414737123,806.9390515261881,1971,ROAD,674.0,674.0,49,0,0,M,spoked,spoked,0
1963,342.6274196979368,337.0,737.9351568520775,267.0,1335.4906402893002,340.5843437566476,1118.6378430121251,851.3533290789193,611.4532014465009,718.732610082961,607.5209496488739,721.8083898825137,1140.1439055520104,783.2507977026165,1154.4812805786005,734.8621569878749,1218.6226125277644,853.0985697226478,1260.2194213997022,485.7502659008722,600.1164789435779,928.9085195699138,600.1164789435779,747.6308479691595,1973,ROAD,674.0,674.0,52,0,0,L,spoked,spoked,0
1964,340.79488528730803,337.0,732.4743986657038,276.99999999999994,1292.4743986657038,337.0,1138.784782151126,844.1669122290043,601.4715849294886,728.9017049042307,607.5323992585194,712.7245333749771,1147.6513365607243,812.2473163544515,1161.8378236160809,753.7280572511049,1207.255114202493,858.7207305862476,1246.9567459482214,480.6381814354872,596.1165987430343,922.5814050962296,596.1165987430343,752.5361609806864,1974,ROAD,674.0,674.0,53,1,1,L,spoked,disc,2
1965,381.16363065326647,375.0,775.5084268776376,322.0,1344.6084268776376,337.0,1240.931218592965,773.4767587939698,657.9381281407036,828.4390703517587,648.1234296482413,875.5496231155778,1246.8200376884424,753.8473618090452,1254.6717964824122,718.5144472361809,1297.8564698492464,677.2927135678392,1319.4488065326634,459.4064070351759,641.5500740158661,1022.0546124745152,641.5500740158661,902.2373735796076,1975,TRACK,750.0,674.0,51,0,0,XS,spoked,spoked,2
1966,353.2913123419905,349.0,779.3440484077827,279.00000000000006,1363.2440484077829,349.0,1163.426913353252,896.4431165249367,658.094805791772,667.8404964376006,660.1000919328891,663.8299241553666,1187.490347046656,814.2263847391403,1212.407777962459,736.2339272622955,1219.763500887559,1002.3968276680076,1305.802229372558,469.31716846701903,647.7767812825512,946.889311706876,647.7767812825512,709.3371401833659,1976,HYBRID,698.0,698.0,48,0,1,L,spoked,spoked,0
1967,307.47835719154745,305.5,655.5,305.5,1205.5,305.5,1006.8449784139968,819.1787093842307,595.5549306975687,513.7481254260395,590.3487275619177,532.8375369234265,1017.2573846852988,765.3812769825038,1027.6697909566008,721.996250852079,1039.5202933413989,831.7215876183163,1142.2062599409226,402.68245853215166,584.975792552948,641.4517538286532,584.975792552948,559.8020766017555,1977,DIRT_JUMP,611.0,611.0,23,0,0,S,spoked,spoked,1
1968,341.11427574982577,335.0,724.9679474008088,330.00000000000006,1331.3679474008088,335.0,1116.1084631481056,893.8525924203675,640.456902748437,575.4378951631654,632.6490298769394,598.1136044880786,1129.6833108114186,852.0735072473263,1142.7905681158384,811.7335172239941,1145.3395650916625,900.6011240506834,1281.6222971402003,451.8332945826552,632.1810233805192,678.3619845737003,632.1810233805192,599.4727940458052,1978,DIRT_JUMP,670.0,670.0,28,0,0,M,spoked,spoked,1
1969,338.85347237153314,335.0,705.0000000000001,335.0,1266.2078047731673,340.4020640722425,1062.730058052032,848.1960868630403,646.7711244893572,545.6804988174586,643.1697484411956,561.8866910341862,1077.1355622446788,801.3781982369384,1087.9396903891638,759.9623736830789,1095.1814929618697,861.307317632597,1221.1906041711463,410.62889701139545,634.5025163905558,699.8110493209753,634.5025163905558,589.2057135564347,1979,DIRT_JUMP,670.0,670.0,23,0,0,S,spoked,spoked,1
1970,339.0723699159283,335.0,735.0,335.0,1335.0,335.0,1092.6511020222677,884.9602363099293,651.7217806882247,576.8575103987303,653.0635082935696,565.2601681436037,1109.9672294081197,836.0610010563177,1121.9890313511814,802.112479641164,1129.0495528573294,901.5479660161787,1279.1428084526244,420.6339468302658,637.0039855083958,688.1232036366104,637.0039855083958,619.6010912553943,1980,DIRT_JUMP,670.0,670.0,32,0,0,L,spoked,spoked,1
1971,339.2727165168009,337.0,735.7128884626338,262.02985545043106,1336.412888462634,337.0,1156.6532181732136,895.2110743019405,612.3974207288217,765.6263606247041,590.467699952674,849.3580217699953,1174.5957169900616,821.4474680548982,1198.5190487458592,741.7030288689067,1276.0588897175155,883.2827213957644,1302.186819687648,446.6486038807383,547.63544982137,1041.5580320477757,547.63544982137,1000.1448648318564,1981,TRACK,674.0,674.0,50,0,0,M,spoked,spoked,0
1972,340.9400131118882,337.0,717.8687437950246,327.0,1359.4687437950247,337.0,1114.2136145104896,872.768138111888,635.5204326923077,548.7296765734264,622.6325393356643,580.0288461538461,1136.307145979021,817.5343094405592,1154.7184222027972,758.6182255244754,1151.5568315703777,887.1028560936999,1296.485249125874,441.9442744755245,612.8685597940442,687.3824020095678,612.8685597940442,615.4856345812739,1982,DIRT_JUMP,674.0,674.0,27,0,0,L,spoked,spoked,1
1973,341.5062484378907,337.0,717.8109767325516,325.0,1346.1109767325515,337.0,1044.8179205198703,1044.523119220195,554.1843289177707,781.3076730817296,564.7129467633092,753.9332666833291,1070.086603349163,977.1399650087478,1145.8926518370408,770.779055236191,1141.1809658407324,1071.2469568280203,1278.5532366908276,457.0262434391402,545.0325463931516,1000.216240691662,545.0325463931516,812.9112357893116,1983,ROAD,674.0,674.0,25,0,1,M,spoked,spoked,1
1974,315.2672079495881,315.0,695.8109767325516,303.0,1321.3109767325516,315.0,1080.627120698013,857.0504120213283,595.8355550169657,576.4820649539506,588.201042171595,603.2028599127485,1095.8961463887545,811.2433349491032,1122.6169413475525,748.2586039747941,1100.3240631021515,891.8646398589241,1256.2209161415417,423.7918080465342,582.7172128241499,706.8852837290162,582.7172128241499,622.36693718203,1984,ROAD,630.0,630.0,25,0,0,M,spoked,spoked,1
1975,355.844501169964,350.0,775.0588194591425,285.0,1370.6588194591427,350.0,1161.7900446713463,910.2531376302912,702.0474367155925,551.0210593490746,702.0474367155925,551.0210593490746,1185.987024037439,826.4943629015102,1208.322697298447,763.2099553286535,1235.0122452053415,926.486108675649,1310.6945330780686,506.349712827058,631.727394434303,956.4685945169592,631.727394434303,784.8560818879259,1985,ROAD,700.0,700.0,50,0,0,XS,spoked,spoked,0
1976,340.918604651163,337.0,721.6990746986012,322.0,1325.799074698601,337.0,1093.510432514671,862.5324929363182,642.9955871645247,544.2517925892002,638.3165285926426,557.4650463828192,1115.1970445360444,804.529014293501,1126.4706585524889,772.8074331667029,1130.9773200846068,876.540788186697,1249.155944359922,488.9832645077158,619.2203689138335,697.6649424486079,619.2203689138335,611.3909377652988,1986,DIRT_JUMP,674.0,674.0,27,0,0,L,spoked,spoked,1
1977,340.918604651163,337.0,721.6990746986012,322.0,1325.799074698601,337.0,1093.510432514671,862.5324929363182,639.4407021815119,554.290478099559,630.7695492704182,578.7770585382115,1116.6170453635723,800.7310495588015,1131.1025160026486,761.987898437882,1130.9773200846068,876.540788186697,1249.155944359922,488.9832645077158,619.2203689138335,697.6649424486079,619.2203689138335,611.3909377652988,1987,DIRT_JUMP,674.0,674.0,25,0,0,L,spoked,spoked,1
1978,352.04573420836755,350.0,750.6956450973731,268.00000000000006,1328.195645097373,350.0,1114.709803117309,866.8170631665298,623.0157916324856,708.9007383100901,623.0157916324856,705.3117309269892,1141.2236902229392,784.7284887430498,1151.5020880418815,752.9059566128884,1200.8789844749986,906.8154654364416,1256.475594749795,497.1493027071369,618.9120055297351,920.9444127943358,618.9120055297351,733.7135088681741,1988,ROAD,700.0,700.0,50,0,1,L,spoked,spoked,0
1979,339.1578297011908,337.0,726.8448409303373,326.00000000000006,1370.5448409303374,337.0,1115.2193889013704,884.0287575825655,668.5107840934621,505.4621433385755,649.5824533812626,577.3898000449336,1135.511179841381,833.8048125946742,1147.3975511121096,804.5297685913275,1152.306743084042,899.013021319202,1283.681532239946,511.1406425522353,637.0867275804571,726.2094443703478,637.0867275804571,619.5855600806519,1989,DIRT_JUMP,674.0,674.0,27,0,0,L,spoked,spoked,1
1980,339.1578297011908,337.0,739.8498479582685,326.00000000000006,1369.5498479582684,337.0,1101.9695574028308,887.8144237250054,685.0255555653896,505.32218032978807,647.6896203100426,613.3536283981126,1125.6443769911114,824.4932423893506,1138.0402073313553,791.3390881262636,1139.4364449727666,901.822718975384,1262.8603684565264,492.2123118400359,637.5489884757828,754.8985870492387,637.5489884757828,660.6110341114661,1990,DIRT_JUMP,674.0,674.0,27,0,0,XL,spoked,spoked,1
1981,340.9400131118882,337.0,728.3945456860247,315.00000000000006,1386.1945456860246,337.0,1147.3539117132868,869.0858828671327,629.9970498251748,563.4586975524475,621.3947339007198,601.1839964471012,1163.9240603146852,812.0109265734264,1178.6530812937065,777.0295017482516,1184.5706144325677,883.7459319361046,1305.6908872377624,504.5426136363636,616.3281836829951,707.0030624913201,616.3281836829951,614.7351005594873,1991,DIRT_JUMP,674.0,674.0,32,0,0,XL,spoked,spoked,1
1982,337.26800727107485,337.0,722.8653132894948,279.00000000000006,1310.065313289495,337.0,1116.4034310384004,853.8711656441716,586.1319018404907,760.0686207680072,580.3888888888889,786.8693478754828,1133.6324698932062,786.8693478754828,1152.7758463985458,719.8675301067938,1214.3959015004837,873.8079590858914,1242.7497159736424,501.6330379459213,574.548014566062,996.4134214792268,574.548014566062,813.8149015307856,1992,ROAD,674.0,674.0,46,0,0,M,spoked,spoked,0
